id,a
20302,0.02
20303,0.05
20304,0.06
20305,0.29
20306,0.02
20307,0.0
20308,0.0
20309,0.0
20310,0.18
20311,0.0
20312,0.0
20313,0.4
20314,0.6866666666666665
20315,0.04
20316,0.0
20317,0.0
20318,0.0
20319,0.0
20320,0.04
20321,0.0
20322,0.33
20323,0.23
20324,0.0
20325,0.02
20326,0.02
20327,0.53
20328,0.01
20329,0.34
20330,0.23
20331,0.0
20332,0.0
20333,0.0
20334,0.01
20335,0.0
20336,0.4
20337,0.07
20338,0.05
20339,0.02
20340,0.0
20341,0.12
20342,0.32
20343,0.01
20344,0.05
20345,0.07
20346,0.0
20347,0.66
20348,0.6
20349,0.0
20350,0.01
20351,0.02
20352,0.04
20353,0.01
20354,0.0
20355,0.01
20356,0.09
20357,0.22
20358,0.4
20359,0.02
20360,0.01
20361,0.13
20362,0.11
20363,0.03
20364,0.0
20365,0.09
20366,0.05
20367,0.3
20368,0.03
20369,0.0
20370,0.0
20371,0.13
20372,0.0
20373,0.17
20374,0.16
20375,0.36
20376,0.0
20377,0.01
20378,0.28
20379,0.0
20380,0.01
20381,0.1
20382,0.05
20383,0.04
20384,0.04
20385,0.0
20386,0.07
20387,0.0
20388,0.01
20389,0.0
20390,0.0
20391,0.0
20392,0.01
20393,0.02
20394,0.05
20395,0.14
20396,0.45
20397,0.01
20398,0.04
20399,0.77
20400,0.0
20401,0.02
20402,0.26
20403,0.01
20404,0.0
20405,0.0
20406,0.0
20407,0.0
20408,0.03
20409,0.0
20410,0.0
20411,0.0
20412,0.01
20413,0.02
20414,0.09
20415,0.05
20416,0.0
20417,0.01
20418,0.0
20419,0.34
20420,0.05
20421,0.0
20422,0.05
20423,0.01
20424,0.06
20425,0.04
20426,0.03
20427,0.0
20428,0.18
20429,0.01
20430,0.03
20431,0.02
20432,0.13
20433,0.0
20434,0.0
20435,0.02
20436,0.0
20437,0.01
20438,0.0
20439,0.07
20440,0.3
20441,0.01
20442,0.01
20443,0.11
20444,0.23
20445,0.06
20446,0.0
20447,0.04
20448,0.01
20449,0.05
20450,0.1
20451,0.04
20452,0.0
20453,0.0
20454,0.04
20455,0.03
20456,0.03
20457,0.03
20458,0.0
20459,0.01
20460,0.0
20461,0.11
20462,0.0
20463,0.06
20464,0.01
20465,0.0
20466,0.19
20467,0.08
20468,0.08
20469,0.01
20470,0.0
20471,0.09
20472,0.0
20473,0.0
20474,0.08
20475,0.22
20476,0.01
20477,0.39
20478,0.0
20479,0.12
20480,0.02
20481,0.02
20482,0.01
20483,0.07
20484,0.0
20485,0.03
20486,0.32
20487,0.0
20488,0.01
20489,0.02
20490,0.0
20491,0.06
20492,0.0
20493,0.44
20494,0.11
20495,0.0
20496,0.06
20497,0.0
20498,0.33
20499,0.0
20500,0.39
20501,0.07
20502,0.02
20503,0.02
20504,0.06
20505,0.1
20506,0.0
20507,0.03
20508,0.04
20509,0.01
20510,0.01
20511,0.36
20512,0.0
20513,0.06
20514,0.0
20515,0.03
20516,0.02
20517,0.0
20518,0.11
20519,0.0
20520,0.37
20521,0.03
20522,0.04
20523,0.07
20524,0.05
20525,0.02
20526,0.09
20527,0.06
20528,0.4
20529,0.05
20530,0.16
20531,0.66
20532,0.03
20533,0.09
20534,0.0
20535,0.02
20536,0.01
20537,0.0
20538,0.0
20539,0.13
20540,0.02
20541,0.12
20542,0.13
20543,0.45
20544,0.01
20545,0.0
20546,0.0
20547,0.18
20548,0.0
20549,0.1
20550,0.01
20551,0.0
20552,0.13
20553,0.0
20554,0.05
20555,0.01
20556,0.14
20557,0.0
20558,0.02
20559,0.25
20560,0.0
20561,0.0
20562,0.21
20563,0.01
20564,0.03
20565,0.06
20566,0.07
20567,0.17
20568,0.4
20569,0.1
20570,0.0
20571,0.05
20572,0.03
20573,0.0
20574,0.01
20575,0.0
20576,0.0
20577,0.01
20578,0.0
20579,0.0
20580,0.48
20581,0.02
20582,0.01
20583,0.05
20584,0.0
20585,0.0
20586,0.03
20587,0.05
20588,0.06
20589,0.0
20590,0.01
20591,0.01
20592,0.01
20593,0.07
20594,0.0
20595,0.0
20596,0.52
20597,0.16
20598,0.01
20599,0.0
20600,0.02
20601,0.09
20602,0.0
20603,0.01
20604,0.01
20605,0.05
20606,0.0
20607,0.26
20608,0.0
20609,0.06
20610,0.01
20611,0.0
20612,0.01
20613,0.15
20614,0.04
20615,0.03
20616,0.0
20617,0.0
20618,0.0
20619,0.05
20620,0.0
20621,0.06
20622,0.05
20623,0.04
20624,0.02
20625,0.07
20626,0.2
20627,0.0
20628,0.02
20629,0.0
20630,0.01
20631,0.03
20632,0.74
20633,0.02
20634,0.01
20635,0.0
20636,0.02
20637,0.07
20638,0.1
20639,0.01
20640,0.13
20641,0.0
20642,0.0
20643,0.02
20644,0.06
20645,0.0
20646,0.0
20647,0.09
20648,0.01
20649,0.38
20650,0.03
20651,0.1
20652,0.45
20653,0.22
20654,0.06
20655,0.0
20656,0.0
20657,0.02
20658,0.0
20659,0.05
20660,0.02
20661,0.02
20662,0.0
20663,0.1
20664,0.0
20665,0.0
20666,0.0
20667,0.07
20668,0.04
20669,0.01
20670,0.24
20671,0.04
20672,0.0
20673,0.03
20674,0.0
20675,0.09
20676,0.0
20677,0.78
20678,0.05
20679,0.03
20680,0.01
20681,0.04
20682,0.07
20683,0.0
20684,0.03
20685,0.0
20686,0.05
20687,0.0
20688,0.0
20689,0.0
20690,0.02
20691,0.2
20692,0.0
20693,0.57
20694,0.62
20695,0.03
20696,0.02
20697,0.04
20698,0.05
20699,0.05
20700,0.0
20701,0.37
20702,0.01
20703,0.0
20704,0.02
20705,0.37
20706,0.36
20707,0.01
20708,0.0
20709,0.0
20710,0.01
20711,0.11
20712,0.0
20713,0.0
20714,0.19
20715,0.0
20716,0.01
20717,0.0
20718,0.2
20719,0.06
20720,0.02
20721,0.34
20722,0.0
20723,0.21
20724,0.0
20725,0.05
20726,0.06
20727,0.0
20728,0.02
20729,0.0
20730,0.05
20731,0.0
20732,0.0
20733,0.0
20734,0.03
20735,0.0
20736,0.75
20737,0.52
20738,0.0
20739,0.17
20740,0.08
20741,0.07
20742,0.01
20743,0.1
20744,0.0
20745,0.01
20746,0.0
20747,0.0
20748,0.03
20749,0.05
20750,0.01
20751,0.13
20752,0.0
20753,0.05
20754,0.23
20755,0.01
20756,0.07
20757,0.13
20758,0.01
20759,0.14
20760,0.0
20761,0.02
20762,0.0
20763,0.0
20764,0.01
20765,0.0
20766,0.13
20767,0.0
20768,0.09
20769,0.12
20770,0.0
20771,0.0
20772,0.0
20773,0.09
20774,0.0
20775,0.09
20776,0.0
20777,0.03
20778,0.01
20779,0.03
20780,0.03
20781,0.0
20782,0.0
20783,0.02
20784,0.01
20785,0.0
20786,0.0
20787,0.03
20788,0.33
20789,0.01
20790,0.02
20791,0.0
20792,0.11
20793,0.01
20794,0.01
20795,0.14
20796,0.01
20797,0.12
20798,0.0
20799,0.0
20800,0.27
20801,0.14
20802,0.04
20803,0.01
20804,0.0
20805,0.02
20806,0.0
20807,0.0
20808,0.0
20809,0.0
20810,0.03
20811,0.13
20812,0.03
20813,0.0
20814,0.0
20815,0.56
20816,0.19
20817,0.0
20818,0.04
20819,0.0
20820,0.02
20821,0.0
20822,0.11
20823,0.02
20824,0.29
20825,0.0
20826,0.0
20827,0.01
20828,0.01
20829,0.0
20830,0.01
20831,0.0
20832,0.0
20833,0.04
20834,0.03
20835,0.0
20836,0.0
20837,0.04
20838,0.01
20839,0.01
20840,0.01
20841,0.0
20842,0.03
20843,0.08
20844,0.0
20845,0.0
20846,0.0
20847,0.0
20848,0.0
20849,0.02
20850,0.0
20851,0.01
20852,0.0
20853,0.02
20854,0.04
20855,0.53
20856,0.0
20857,0.2
20858,0.25
20859,0.02
20860,0.0
20861,0.03
20862,0.03
20863,0.0
20864,0.0
20865,0.18
20866,0.02
20867,0.02
20868,0.01
20869,0.0
20870,0.34
20871,0.12
20872,0.0
20873,0.01
20874,0.03
20875,0.06
20876,0.2
20877,0.0
20878,0.0
20879,0.0
20880,0.06
20881,0.0
20882,0.14
20883,0.04
20884,0.12
20885,0.0
20886,0.0
20887,0.01
20888,0.0
20889,0.0
20890,0.0
20891,0.0
20892,0.03
20893,0.03
20894,0.01
20895,0.04
20896,0.01
20897,0.01
20898,0.01
20899,0.0
20900,0.0
20901,0.38
20902,0.0
20903,0.29
20904,0.0
20905,0.0
20906,0.01
20907,0.0
20908,0.0
20909,0.24
20910,0.01
20911,0.07
20912,0.09
20913,0.02
20914,0.04
20915,0.0
20916,0.01
20917,0.01
20918,0.03
20919,0.03
20920,0.12
20921,0.09
20922,0.03
20923,0.02
20924,0.01
20925,0.18
20926,0.02
20927,0.04
20928,0.04
20929,0.26
20930,0.1
20931,0.12
20932,0.05
20933,0.29
20934,0.0
20935,0.0
20936,0.56
20937,0.01
20938,0.05
20939,0.15
20940,0.01
20941,0.01
20942,0.0
20943,0.03
20944,0.02
20945,0.09
20946,0.0
20947,0.04
20948,0.0
20949,0.05
20950,0.0
20951,0.0
20952,0.03
20953,0.0
20954,0.0
20955,0.0
20956,0.02
20957,0.13
20958,0.09
20959,0.06
20960,0.0
20961,0.16
20962,0.02
20963,0.13
20964,0.01
20965,0.13
20966,0.0
20967,0.01
20968,0.01
20969,0.27
20970,0.27
20971,0.0
20972,0.0
20973,0.0
20974,0.0
20975,0.02
20976,0.0
20977,0.01
20978,0.0
20979,0.01
20980,0.0
20981,0.01
20982,0.0
20983,0.01
20984,0.03
20985,0.06
20986,0.0
20987,0.07
20988,0.01
20989,0.0
20990,0.0
20991,0.0
20992,0.0
20993,0.04
20994,0.01
20995,0.01
20996,0.19
20997,0.07
20998,0.04
20999,0.05
21000,0.0
21001,0.06
21002,0.02
21003,0.09
21004,0.01
21005,0.0
21006,0.01
21007,0.0
21008,0.0
21009,0.03
21010,0.0
21011,0.0
21012,0.0
21013,0.01
21014,0.01
21015,0.0
21016,0.04
21017,0.01
21018,0.26
21019,0.02
21020,0.07
21021,0.1
21022,0.0
21023,0.0
21024,0.16
21025,0.0
21026,0.01
21027,0.02
21028,0.0
21029,0.01
21030,0.0
21031,0.25
21032,0.15
21033,0.09
21034,0.02
21035,0.04
21036,0.27
21037,0.01
21038,0.08
21039,0.01
21040,0.0
21041,0.51
21042,0.12
21043,0.06
21044,0.03
21045,0.01
21046,0.05
21047,0.24
21048,0.0
21049,0.09
21050,0.0
21051,0.04
21052,0.0
21053,0.17
21054,0.05
21055,0.0
21056,0.01
21057,0.01
21058,0.05
21059,0.11
21060,0.15
21061,0.09
21062,0.04
21063,0.01
21064,0.3
21065,0.44
21066,0.0
21067,0.07
21068,0.02
21069,0.05
21070,0.12
21071,0.07
21072,0.02
21073,0.03
21074,0.0
21075,0.03
21076,0.07
21077,0.01
21078,0.0
21079,0.01
21080,0.05
21081,0.0
21082,0.0
21083,0.17
21084,0.12
21085,0.43
21086,0.01
21087,0.01
21088,0.0
21089,0.55
21090,0.12
21091,0.0
21092,0.02
21093,0.03
21094,0.05
21095,0.05
21096,0.02
21097,0.02
21098,0.1
21099,0.0
21100,0.0
21101,0.04
21102,0.13
21103,0.0
21104,0.02
21105,0.04
21106,0.16
21107,0.1
21108,0.01
21109,0.02
21110,0.03
21111,0.01
21112,0.05
21113,0.0
21114,0.07
21115,0.05
21116,0.0
21117,0.07
21118,0.04
21119,0.0
21120,0.21
21121,0.03
21122,0.01
21123,0.17
21124,0.05
21125,0.07
21126,0.12
21127,0.0
21128,0.17
21129,0.06
21130,0.16
21131,0.02
21132,0.0
21133,0.05
21134,0.0
21135,0.04
21136,0.14
21137,0.01
21138,0.06
21139,0.04
21140,0.0
21141,0.04
21142,0.06
21143,0.0
21144,0.0
21145,0.01
21146,0.3
21147,0.0
21148,0.06
21149,0.05
21150,0.0
21151,0.07
21152,0.04
21153,0.13
21154,0.02
21155,0.0
21156,0.01
21157,0.02
21158,0.01
21159,0.05
21160,0.01
21161,0.0
21162,0.0
21163,0.0
21164,0.03
21165,0.04
21166,0.06
21167,0.61
21168,0.0
21169,0.0
21170,0.2
21171,0.84
21172,0.14
21173,0.19
21174,0.01
21175,0.02
21176,0.01
21177,0.02
21178,0.01
21179,0.04
21180,0.0
21181,0.04
21182,0.03
21183,0.0
21184,0.0
21185,0.0
21186,0.0
21187,0.0
21188,0.05
21189,0.0
21190,0.05
21191,0.04
21192,0.04
21193,0.27
21194,0.07
21195,0.03
21196,0.0
21197,0.08
21198,0.01
21199,0.58
21200,0.31
21201,0.38
21202,0.0
21203,0.11
21204,0.41
21205,0.0
21206,0.01
21207,0.05
21208,0.0
21209,0.0
21210,0.05
21211,0.0
21212,0.0
21213,0.09
21214,0.02
21215,0.0
21216,0.03
21217,0.01
21218,0.01
21219,0.03
21220,0.01
21221,0.06
21222,0.02
21223,0.01
21224,0.0
21225,0.04
21226,0.02
21227,0.05
21228,0.0
21229,0.17
21230,0.04
21231,0.05
21232,0.08
21233,0.02
21234,0.0
21235,0.01
21236,0.01
21237,0.0
21238,0.04
21239,0.48
21240,0.0
21241,0.01
21242,0.06
21243,0.25
21244,0.0
21245,0.0
21246,0.0
21247,0.32
21248,0.0
21249,0.01
21250,0.01
21251,0.14
21252,0.07
21253,0.0
21254,0.13
21255,0.04
21256,0.0
21257,0.06
21258,0.14
21259,0.0
21260,0.0
21261,0.08
21262,0.24
21263,0.0
21264,0.01
21265,0.0
21266,0.05
21267,0.02
21268,0.0
21269,0.0
21270,0.19
21271,0.02
21272,0.02
21273,0.02
21274,0.18
21275,0.0
21276,0.0
21277,0.02
21278,0.01
21279,0.02
21280,0.01
21281,0.53
21282,0.15
21283,0.013333333333333332
21284,0.06
21285,0.16
21286,0.4
21287,0.03
21288,0.01
21289,0.09
21290,0.08
21291,0.02
21292,0.0
21293,0.46
21294,0.26
21295,0.01
21296,0.05
21297,0.05
21298,0.13
21299,0.01
21300,0.0
21301,0.01
21302,0.0
21303,0.01
21304,0.16
21305,0.0
21306,0.02
21307,0.08
21308,0.13
21309,0.24
21310,0.06
21311,0.01
21312,0.0
21313,0.0
21314,0.19
21315,0.0
21316,0.0
21317,0.01
21318,0.0
21319,0.01
21320,0.0
21321,0.01
21322,0.13
21323,0.05
21324,0.0
21325,0.01
21326,0.03
21327,0.21
21328,0.0
21329,0.0
21330,0.02
21331,0.08
21332,0.03
21333,0.0
21334,0.09
21335,0.03
21336,0.56
21337,0.0
21338,0.0
21339,0.02
21340,0.03
21341,0.06
21342,0.0
21343,0.03
21344,0.0
21345,0.0
21346,0.03
21347,0.0
21348,0.05
21349,0.0
21350,0.01
21351,0.05
21352,0.04
21353,0.01
21354,0.0
21355,0.05
21356,0.02
21357,0.09
21358,0.02
21359,0.14
21360,0.1
21361,0.01
21362,0.49
21363,0.0
21364,0.01
21365,0.0
21366,0.0
21367,0.4
21368,0.0
21369,0.0
21370,0.52
21371,0.05
21372,0.0
21373,0.07
21374,0.0
21375,0.0
21376,0.55
21377,0.12
21378,0.0
21379,0.03
21380,0.11
21381,0.02
21382,0.02
21383,0.19
21384,0.0
21385,0.0
21386,0.23
21387,0.03
21388,0.0
21389,0.01
21390,0.02
21391,0.42
21392,0.0
21393,0.02
21394,0.04
21395,0.01
21396,0.03
21397,0.09
21398,0.03
21399,0.25
21400,0.0
21401,0.0
21402,0.09
21403,0.0
21404,0.07
21405,0.01
21406,0.0
21407,0.02
21408,0.0
21409,0.01
21410,0.0
21411,0.06
21412,0.2
21413,0.53
21414,0.0
21415,0.01
21416,0.04
21417,0.01
21418,0.0
21419,0.03
21420,0.09
21421,0.01
21422,0.09
21423,0.12
21424,0.0
21425,0.03
21426,0.01
21427,0.39
21428,0.01
21429,0.03
21430,0.01
21431,0.0
21432,0.0
21433,0.09
21434,0.03
21435,0.03
21436,0.0
21437,0.05
21438,0.03
21439,0.01
21440,0.05
21441,0.18
21442,0.0
21443,0.04
21444,0.79
21445,0.02
21446,0.0
21447,0.0
21448,0.03
21449,0.02
21450,0.04
21451,0.0
21452,0.05
21453,0.0
21454,0.05
21455,0.0
21456,0.0
21457,0.28
21458,0.0
21459,0.0
21460,0.01
21461,0.14
21462,0.15
21463,0.01
21464,0.02
21465,0.01
21466,0.0
21467,0.0
21468,0.0
21469,0.12
21470,0.0
21471,0.09
21472,0.0
21473,0.29
21474,0.18
21475,0.27
21476,0.02
21477,0.01
21478,0.01
21479,0.0
21480,0.39
21481,0.02
21482,0.04
21483,0.24
21484,0.01
21485,0.0
21486,0.02
21487,0.02
21488,0.0
21489,0.37
21490,0.14
21491,0.06
21492,0.0
21493,0.03
21494,0.07
21495,0.12
21496,0.09
21497,0.0
21498,0.12
21499,0.0
21500,0.01
21501,0.0
21502,0.0
21503,0.0
21504,0.0
21505,0.0
21506,0.02
21507,0.4
21508,0.05
21509,0.01
21510,0.0
21511,0.01
21512,0.06
21513,0.01
21514,0.38
21515,0.02
21516,0.01
21517,0.0
21518,0.02
21519,0.01
21520,0.14
21521,0.0
21522,0.33
21523,0.07
21524,0.0
21525,0.0
21526,0.02
21527,0.05
21528,0.01
21529,0.0
21530,0.0
21531,0.01
21532,0.07
21533,0.62
21534,0.0
21535,0.03
21536,0.01
21537,0.05
21538,0.1
21539,0.0
21540,0.0
21541,0.56
21542,0.29
21543,0.0
21544,0.0
21545,0.0
21546,0.04
21547,0.22
21548,0.14
21549,0.0
21550,0.0
21551,0.0
21552,0.04
21553,0.07
21554,0.02
21555,0.0
21556,0.01
21557,0.22
21558,0.18
21559,0.0
21560,0.0
21561,0.01
21562,0.0
21563,0.07
21564,0.0
21565,0.05
21566,0.01
21567,0.0
21568,0.0
21569,0.05
21570,0.05
21571,0.02
21572,0.18
21573,0.04
21574,0.25
21575,0.14
21576,0.02
21577,0.05
21578,0.27
21579,0.0
21580,0.09
21581,0.03
21582,0.0
21583,0.03
21584,0.0
21585,0.03
21586,0.0
21587,0.05
21588,0.03
21589,0.0
21590,0.01
21591,0.04
21592,0.04
21593,0.39
21594,0.01
21595,0.0
21596,0.0
21597,0.06
21598,0.14
21599,0.02
21600,0.08
21601,0.04
21602,0.0
21603,0.0
21604,0.0
21605,0.0
21606,0.19
21607,0.03
21608,0.01
21609,0.28
21610,0.35
21611,0.07
21612,0.03
21613,0.15
21614,0.04
21615,0.0
21616,0.0
21617,0.06
21618,0.0
21619,0.0
21620,0.03
21621,0.01
21622,0.02
21623,0.0
21624,0.07
21625,0.0
21626,0.03
21627,0.0
21628,0.04
21629,0.03
21630,0.01
21631,0.02
21632,0.07
21633,0.08
21634,0.1
21635,0.15
21636,0.08
21637,0.0
21638,0.06
21639,0.0
21640,0.0
21641,0.02
21642,0.0
21643,0.0
21644,0.0
21645,0.02
21646,0.0
21647,0.04
21648,0.06
21649,0.06
21650,0.02
21651,0.13
21652,0.06
21653,0.04
21654,0.0
21655,0.05
21656,0.0
21657,0.0
21658,0.0
21659,0.06
21660,0.0
21661,0.03
21662,0.19
21663,0.23
21664,0.03
21665,0.0
21666,0.01
21667,0.03
21668,0.0
21669,0.03
21670,0.01
21671,0.06
21672,0.13
21673,0.0
21674,0.37
21675,0.02
21676,0.01
21677,0.01
21678,0.0
21679,0.0
21680,0.01
21681,0.02
21682,0.02
21683,0.0
21684,0.04
21685,0.04
21686,0.03
21687,0.0
21688,0.51
21689,0.28
21690,0.1
21691,0.0
21692,0.02
21693,0.03
21694,0.0
21695,0.0
21696,0.04
21697,0.14
21698,0.05
21699,0.05
21700,0.01
21701,0.0
21702,0.01
21703,0.0
21704,0.02
21705,0.01
21706,0.02
21707,0.08
21708,0.0
21709,0.21
21710,0.05
21711,0.03
21712,0.06
21713,0.02
21714,0.01
21715,0.1
21716,0.01
21717,0.01
21718,0.01
21719,0.03
21720,0.01
21721,0.01
21722,0.01
21723,0.12
21724,0.08
21725,0.02
21726,0.01
21727,0.02
21728,0.01
21729,0.04
21730,0.09
21731,0.68
21732,0.1
21733,0.0
21734,0.06
21735,0.0
21736,0.0
21737,0.0
21738,0.0
21739,0.0
21740,0.03
21741,0.06
21742,0.02
21743,0.08
21744,0.02
21745,0.0
21746,0.0
21747,0.01
21748,0.58
21749,0.35
21750,0.02
21751,0.02
21752,0.0
21753,0.04
21754,0.1
21755,0.49
21756,0.0
21757,0.0
21758,0.0
21759,0.0
21760,0.37
21761,0.04
21762,0.02
21763,0.0
21764,0.01
21765,0.01
21766,0.01
21767,0.02
21768,0.61
21769,0.0
21770,0.62
21771,0.09
21772,0.18
21773,0.44
21774,0.0
21775,0.02
21776,0.0
21777,0.02
21778,0.13
21779,0.0
21780,0.01
21781,0.01
21782,0.01
21783,0.01
21784,0.0
21785,0.23
21786,0.01
21787,0.0
21788,0.01
21789,0.17
21790,0.0
21791,0.0
21792,0.04
21793,0.0
21794,0.14
21795,0.13
21796,0.2
21797,0.01
21798,0.01
21799,0.01
21800,0.05
21801,0.14
21802,0.03
21803,0.02
21804,0.0
21805,0.05
21806,0.02
21807,0.07
21808,0.0
21809,0.1
21810,0.01
21811,0.0
21812,0.03
21813,0.02
21814,0.02
21815,0.33
21816,0.15
21817,0.0
21818,0.05
21819,0.69
21820,0.0
21821,0.01
21822,0.39
21823,0.0
21824,0.0
21825,0.02
21826,0.26
21827,0.05
21828,0.0
21829,0.0
21830,0.0
21831,0.05
21832,0.01
21833,0.01
21834,0.26
21835,0.0
21836,0.0
21837,0.03
21838,0.0
21839,0.01
21840,0.06
21841,0.0
21842,0.05
21843,0.0
21844,0.07
21845,0.0
21846,0.31
21847,0.02
21848,0.0
21849,0.0
21850,0.02
21851,0.23
21852,0.0
21853,0.01
21854,0.12
21855,0.0
21856,0.0
21857,0.04
21858,0.1
21859,0.48
21860,0.0
21861,0.04
21862,0.0
21863,0.21
21864,0.46
21865,0.01
21866,0.1
21867,0.05
21868,0.05
21869,0.01
21870,0.05
21871,0.08
21872,0.0
21873,0.0
21874,0.0
21875,0.01
21876,0.01
21877,0.07
21878,0.0
21879,0.03
21880,0.1
21881,0.02
21882,0.33
21883,0.01
21884,0.0
21885,0.08
21886,0.04
21887,0.0
21888,0.01
21889,0.01
21890,0.0
21891,0.02
21892,0.4
21893,0.05
21894,0.0
21895,0.05
21896,0.01
21897,0.02
21898,0.0
21899,0.0
21900,0.24
21901,0.39
21902,0.02
21903,0.01
21904,0.01
21905,0.0
21906,0.02
21907,0.03
21908,0.09
21909,0.0
21910,0.03
21911,0.01
21912,0.1
21913,0.0
21914,0.0
21915,0.05
21916,0.02
21917,0.15
21918,0.07
21919,0.0
21920,0.03
21921,0.18
21922,0.03
21923,0.04
21924,0.0
21925,0.17
21926,0.02
21927,0.0
21928,0.0
21929,0.0
21930,0.01
21931,0.01
21932,0.0
21933,0.0
21934,0.0
21935,0.05
21936,0.0
21937,0.0
21938,0.1
21939,0.61
21940,0.07
21941,0.0
21942,0.03
21943,0.02
21944,0.0
21945,0.13
21946,0.2
21947,0.0
21948,0.0
21949,0.02
21950,0.01
21951,0.0
21952,0.05
21953,0.13
21954,0.0
21955,0.02
21956,0.0
21957,0.0
21958,0.0
21959,0.02
21960,0.0
21961,0.73
21962,0.0
21963,0.0
21964,0.0
21965,0.0
21966,0.0
21967,0.01
21968,0.01
21969,0.03
21970,0.02
21971,0.0
21972,0.26
21973,0.0
21974,0.03
21975,0.07
21976,0.49
21977,0.0
21978,0.0
21979,0.01
21980,0.0
21981,0.0
21982,0.0
21983,0.36
21984,0.0
21985,0.22
21986,0.09
21987,0.0
21988,0.08
21989,0.04
21990,0.08
21991,0.0
21992,0.16
21993,0.03
21994,0.02
21995,0.04
21996,0.0
21997,0.1
21998,0.0
21999,0.02
22000,0.07
22001,0.66
22002,0.01
22003,0.02
22004,0.01
22005,0.03
22006,0.1
22007,0.02
22008,0.03
22009,0.0
22010,0.01
22011,0.0
22012,0.01
22013,0.0
22014,0.0
22015,0.01
22016,0.22
22017,0.03
22018,0.02
22019,0.54
22020,0.01
22021,0.0
22022,0.16
22023,0.0
22024,0.01
22025,0.0
22026,0.07
22027,0.0
22028,0.0
22029,0.0
22030,0.09
22031,0.02
22032,0.0
22033,0.0
22034,0.0
22035,0.0
22036,0.05
22037,0.45
22038,0.09
22039,0.01
22040,0.25
22041,0.01
22042,0.0
22043,0.0
22044,0.01
22045,0.09
22046,0.05
22047,0.04
22048,0.1
22049,0.02
22050,0.0
22051,0.15
22052,0.16
22053,0.02
22054,0.0
22055,0.03
22056,0.02
22057,0.0
22058,0.01
22059,0.0
22060,0.06
22061,0.02
22062,0.03
22063,0.12
22064,0.0
22065,0.0
22066,0.02
22067,0.0
22068,0.39
22069,0.03
22070,0.06
22071,0.03
22072,0.04
22073,0.06
22074,0.0
22075,0.01
22076,0.15
22077,0.48
22078,0.64
22079,0.22
22080,0.0
22081,0.03
22082,0.01
22083,0.0
22084,0.0
22085,0.01
22086,0.04
22087,0.01
22088,0.24
22089,0.01
22090,0.01
22091,0.01
22092,0.01
22093,0.0
22094,0.02
22095,0.0
22096,0.05
22097,0.43
22098,0.54
22099,0.01
22100,0.0
22101,0.06
22102,0.12
22103,0.0
22104,0.0
22105,0.01
22106,0.38
22107,0.0
22108,0.0
22109,0.06
22110,0.0
22111,0.18
22112,0.03
22113,0.0
22114,0.0
22115,0.03
22116,0.0
22117,0.08
22118,0.09
22119,0.02
22120,0.11
22121,0.03
22122,0.0
22123,0.08
22124,0.0
22125,0.0
22126,0.13
22127,0.08
22128,0.13
22129,0.0
22130,0.02
22131,0.0
22132,0.12
22133,0.17
22134,0.0
22135,0.0
22136,0.0
22137,0.1
22138,0.01
22139,0.02
22140,0.0
22141,0.21
22142,0.01
22143,0.35
22144,0.13
22145,0.02
22146,0.02
22147,0.0
22148,0.01
22149,0.11
22150,0.01
22151,0.11
22152,0.0
22153,0.59
22154,0.0
22155,0.03
22156,0.0
22157,0.08
22158,0.01
22159,0.0
22160,0.05
22161,0.01
22162,0.0
22163,0.02
22164,0.17
22165,0.04
22166,0.22
22167,0.49
22168,0.01
22169,0.82
22170,0.03
22171,0.09
22172,0.0
22173,0.09
22174,0.09
22175,0.02
22176,0.01
22177,0.01
22178,0.01
22179,0.16
22180,0.01
22181,0.0
22182,0.09
22183,0.04
22184,0.02
22185,0.08
22186,0.11
22187,0.0
22188,0.01
22189,0.01
22190,0.0
22191,0.0
22192,0.01
22193,0.02
22194,0.0
22195,0.1
22196,0.03
22197,0.0
22198,0.37
22199,0.1
22200,0.0
22201,0.0
22202,0.0
22203,0.0
22204,0.01
22205,0.0
22206,0.02
22207,0.0
22208,0.11
22209,0.0
22210,0.05
22211,0.03
22212,0.03
22213,0.04
22214,0.12
22215,0.0
22216,0.06
22217,0.84
22218,0.0
22219,0.0
22220,0.0
22221,0.01
22222,0.0
22223,0.0
22224,0.01
22225,0.31
22226,0.02
22227,0.0
22228,0.06
22229,0.0
22230,0.0
22231,0.0
22232,0.01
22233,0.02
22234,0.05
22235,0.43799999999999994
22236,0.03
22237,0.02
22238,0.01
22239,0.01
22240,0.02
22241,0.02
22242,0.02
22243,0.09
22244,0.01
22245,0.0
22246,0.0
22247,0.0
22248,0.02
22249,0.0
22250,0.03
22251,0.05
22252,0.09
22253,0.0
22254,0.01
22255,0.33
22256,0.04
22257,0.2
22258,0.0
22259,0.0
22260,0.03
22261,0.0
22262,0.02
22263,0.06
22264,0.14
22265,0.23
22266,0.07
22267,0.01
22268,0.0
22269,0.2
22270,0.01
22271,0.02
22272,0.0
22273,0.02
22274,0.57
22275,0.32
22276,0.0
22277,0.0
22278,0.03
22279,0.07
22280,0.1
22281,0.02
22282,0.0
22283,0.07
22284,0.0
22285,0.1
22286,0.02
22287,0.0
22288,0.41
22289,0.01
22290,0.01
22291,0.0
22292,0.09
22293,0.02
22294,0.09
22295,0.0
22296,0.34
22297,0.01
22298,0.06
